Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id,Week,Score_date
0,27,1,0,0.0,0,193.8,102,44.0,5.95,9.2,5701e3a0-4d1c-44d5-8df9-1a9f7dff6d69,11,2026-03-12
0,127,1,1,3.02,1,183.2,117,72.2,6.34,11.2,7a8cca91-8717-45a5-b99b-e5ecf83bb4b1,7,2026-02-14
0,55,0,0,0.0,1,269.6,121,61.0,8.59,8.2,a0e658e1-9484-4ce6-83e8-5966afd8c0d3,19,2026-05-12
0,81,1,1,3.16,3,115.9,120,71.6,11.83,11.7,dc83b447-5ddf-417f-a024-7ceeeec575d3,6,2026-02-05
1,123,1,0,0.0,5,242.2,87,61.0,11.31,8.2,67f052c6-ea26-454f-91e4-5f0fa0f12d1a,10,2026-03-11
0,114,1,0,0.0,2,155.3,75,41.0,8.5,12.6,9dff6800-cc6a-4ce1-a68c-54ed6f316639,23,2026-06-08
0,162,1,0,0.0,1,220.6,117,51.0,7.76,10.5,6739c0ec-caa1-40fa-a523-40ad8560aaee,3,2026-01-19
1,61,1,1,2.75,2,105.0,78,61.5,9.03,10.2,ed786b71-3d46-48f2-95c5-dde13263dd84,16,2026-04-18
0,97,1,0,0.0,3,218.0,86,53.0,9.2,6.4,aa7ead89-c603-424a-942c-0eb6689b2c7c,26,2026-07-01
0,71,1,1,3.81,1,175.7,82,90.1,12.95,14.1,9889ea1c-3577-457f-9bf2-d743a3661919,24,2026-06-16
0,128,1,0,0.0,4,199.3,86,51.0,9.74,14.3,a1c63c43-e0d7-41b7-ba7d-700da8e1c452,13,2026-04-01
1,111,1,0,0.0,1,294.7,90,76.0,14.73,10.8,ea463f68-a24e-45d3-812d-76695d030208,13,2026-03-31
1,113,1,0,0.0,2,128.7,100,42.0,11.36,9.2,e8ef37b0-2350-496f-94af-d29eb6d580fd,3,2026-01-19
0,68,1,0,0.0,2,143.6,80,36.0,6.72,15.5,16868ddf-c15e-482f-b404-57c74844a919,6,2026-02-08
0,60,1,0,0.0,3,193.9,118,41.0,4.25,13.2,497517f0-81c2-4d6f-be3b-59ba0b5f653b,18,2026-05-06
0,150,1,0,0.0,1,169.2,123,48.0,10.84,12.6,b58fefa0-a507-44e6-bff4-7b8f3f011e23,25,2026-06-22
0,54,1,1,3.05,2,117.6,82,64.5,7.96,11.3,95a09da5-c0fb-458b-a48d-184ee9c3e1df,21,2026-05-21
0,116,1,0,0.0,1,51.1,106,27.0,10.43,12.3,462b27a8-44b9-468d-bf81-c4f2d4f32ac0,18,2026-05-06
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5,0ee345f8-9ca9-47d3-b511-e0bea4e30dfe,9,2026-02-27
0,85,1,0,0.4,1,201.4,52,58.0,11.47,12.0,d766bc25-8167-45d0-a6c7-d17aa7fa80d7,22,2026-05-28
0,130,1,0,0.0,1,154.0,95,44.0,10.3,12.9,a10d6cf1-96d2-46c8-84cf-e8d02c7e7f53,9,2026-03-02
0,194,1,0,0.0,0,193.3,106,48.0,8.45,11.8,3534d539-de31-49ce-a101-d34c00d5b682,19,2026-05-07
0,162,1,0,0.28,2,115.1,89,39.8,9.84,11.4,485796a0-4b74-4ac7-a0a7-3999856b2404,15,2026-04-15
0,77,1,0,0.0,1,169.4,102,45.0,9.25,2.0,37b5664d-16a9-4105-b6c8-3541da4e0a13,24,2026-06-16
1,147,0,1,3.0,3,157.5,109,73.0,9.48,11.1,92e17a91-8b69-4963-88e2-340d50f2196c,1,2026-01-01
0,64,1,0,0.0,2,194.2,147,48.0,8.67,5.5,0e99c92d-ddf2-4c36-b45f-c2dc1df37f10,19,2026-05-11
0,126,1,0,0.0,1,211.6,70,55.0,10.85,7.8,063141a6-4715-4848-ba16-032f9f7ad99d,14,2026-04-02
0,119,1,1,3.19,2,154.0,114,81.9,13.9,11.8,3235674b-c999-4ceb-8a24-e96e8ff90b56,17,2026-04-23
0,58,1,0,0.0,2,165.4,100,38.0,5.79,12.8,e2013fb1-ee1e-42fd-9d0d-2b5a0e005f6b,22,2026-06-02
0,121,1,0,0.32,1,213.2,79,50.2,6.04,7.5,1aba3e2a-e2a2-414f-b492-ca8f9699b253,8,2026-02-25
0,95,1,1,2.0,0,160.3,87,65.0,10.12,7.4,308cb622-2c32-4ebd-8bc6-5bf849051f1c,23,2026-06-10
0,84,1,0,0.0,0,169.5,96,43.0,7.88,10.6,24c82ca9-ac7c-4677-847a-5485479ea84a,24,2026-06-15
0,90,1,0,0.28,2,198.5,124,59.8,13.33,8.0,6fe058ad-5649-45e4-a384-28b9b8d1e693,17,2026-04-27
0,141,1,1,2.0,1,308.0,123,94.0,12.39,7.4,5deb95fe-fd60-4d8f-a678-ec2b90c97d0c,20,2026-05-14
0,74,1,1,3.54,2,194.6,84,79.4,6.0,13.1,1f36d6d9-8bd9-421e-bf9b-be229d6e51ca,9,2026-02-27
0,66,1,0,0.33,3,116.4,98,31.3,4.78,10.5,32ed8806-2287-4dd6-8bea-571c56b82a80,7,2026-02-13
0,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1,d20bb742-6ead-4c13-9ae7-fa93f8c357d4,25,2026-06-22
0,118,1,1,2.81,0,148.7,105,68.1,8.37,10.4,1995acd9-b81d-4f6e-bad0-2398b0ae96f1,23,2026-06-09
0,80,1,0,0.24,2,203.7,92,56.4,10.82,7.6,32690301-b61c-4b9b-9ebf-90d4b6119ae6,25,2026-06-22
1,119,1,0,0.21,3,239.1,88,64.1,12.18,10.9,20f17e04-227c-47e1-a466-14060281b731,9,2026-03-02
0,16,1,0,0.33,3,161.9,100,51.3,11.51,10.2,f795f8ee-c8e2-4fba-abcb-71bb4e073d9d,7,2026-02-16
0,148,1,0,0.0,2,216.2,95,53.0,9.29,10.0,1e9dd718-8f4e-4d71-bbd5-bbaf608c70bf,22,2026-05-29
0,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6,86b934ac-b300-4b87-b95d-dd3397a3f887,12,2026-03-21
0,178,1,0,0.0,1,275.4,150,63.0,9.38,13.6,a5db7954-417a-4a21-97e2-bf98d99aa6f5,17,2026-04-28
0,142,1,1,2.48,3,237.4,105,80.8,8.8,9.2,c229c255-2db9-4245-bb85-b137c398c7fc,24,2026-06-13
0,146,1,1,2.0,2,149.6,96,66.0,11.99,7.4,8593c858-31f7-4dd2-8d2c-efae9afd01ca,21,2026-05-27
0,97,1,0,0.0,3,169.7,84,43.0,8.3,12.8,8b1e3424-4f72-4059-8411-8c42b561104d,3,2026-01-20
0,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3,541022dc-8ae8-4d4c-a9ff-96c8d724d9da,21,2026-05-26
0,98,0,1,2.92,1,245.5,54,96.2,14.64,10.8,01d65477-7ceb-4b9d-88aa-02e1aa9c8aa8,7,2026-02-16
0,132,1,0,0.0,2,176.7,132,51.0,12.21,9.1,5b1c83b8-a2fa-4c0f-bbc5-e875e08133a3,7,2026-02-18
0,35,1,0,0.0,2,158.6,67,39.0,6.52,6.9,8fcb6054-71ec-490a-a69b-ff80b04ee2be,2,2026-01-14
0,32,1,0,0.0,0,230.9,87,56.0,9.37,6.3,178f088e-b710-4f5e-8cb0-a432c0cd31b0,21,2026-05-23
1,112,1,0,0.0,3,272.5,119,66.0,11.31,16.4,fee1aac4-d47d-43d2-aea1-989e3b7b2880,23,2026-06-08
0,10,1,0,0.0,2,186.1,112,48.0,9.51,11.4,1a4b3854-f784-479b-aed9-5f2feda1482e,1,2026-01-01
0,92,1,0,0.0,0,249.4,118,61.0,10.58,9.1,70f77abc-a2a6-4140-b248-e13f6d0ecba0,17,2026-04-27
0,103,1,0,0.0,2,185.0,117,51.0,11.17,12.6,6ccd9d95-6082-4c5f-be0a-5a9e4b0fea2f,8,2026-02-23
0,125,1,0,0.3,1,140.1,132,45.0,10.48,8.0,012ae3cc-01a7-432b-90d5-4f4aefdddcac,17,2026-04-28
0,96,1,1,3.0,2,175.8,96,78.0,10.33,11.1,3b0fa19c-011d-4c1e-8d9f-adef728c5e71,1,2026-01-03
0,93,1,0,0.17,3,152.4,74,51.7,13.73,6.6,fdfc30a3-7c75-44d5-8452-368c5c04b106,21,2026-05-24
0,78,1,1,3.56,0,197.4,73,94.6,14.79,13.2,3ebf5c76-697a-4dbd-9f9e-fd4a9a1704a0,2,2026-01-12
0,75,1,1,2.54,3,225.5,119,79.4,9.1,9.4,59aa563f-9be9-4f4e-b43e-33148a12e855,11,2026-03-15
0,91,1,0,0.0,1,133.8,61,37.0,7.94,10.5,372cf63e-0b3a-49ca-a37e-9713c2c96215,3,2026-01-16
1,172,1,0,0.0,2,270.0,102,68.0,12.83,12.0,1663a6f0-7724-49bb-9f32-bc05af75263d,15,2026-04-12
0,74,1,0,0.0,1,200.4,87,61.0,15.46,10.0,3548780b-f5ec-4c52-8427-339fb5cf2d73,22,2026-06-01
1,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3,78d5c991-d24a-4e3d-a1bb-2931c37f6ca6,23,2026-06-05
0,126,1,0,0.0,0,103.7,93,29.0,6.35,14.4,7c6a3fd5-96f7-49cf-a60a-3fad07197e1f,17,2026-04-27
0,78,1,1,1.73,2,281.2,93,80.3,8.91,6.4,96697149-51c5-4451-8139-422b8b434c8d,2,2026-01-08
1,152,0,1,3.83,9,237.5,120,100.3,12.67,14.2,463f596e-3c17-4f37-b86d-895e4b842aa6,18,2026-05-02
0,93,1,0,0.31,0,151.4,89,45.1,9.32,10.9,b926cc37-744e-4469-ab41-4f516b95d416,14,2026-04-02
1,119,1,0,0.0,2,81.9,75,36.0,12.69,8.9,864bd3ce-8f46-4670-a799-a15d35d6292b,24,2026-06-13
0,105,1,1,2.35,2,147.0,112,65.5,9.87,8.7,62787159-1e34-4b25-8c4a-c2e76f1002fc,13,2026-03-31
0,35,1,0,0.32,2,124.2,102,35.2,6.2,13.1,0d72ff40-d8a2-4fd5-84ab-001371ec4d8e,20,2026-05-16
0,53,1,0,0.0,0,168.8,97,48.0,11.02,10.9,e7dce881-599f-47a0-89cd-4fcb51242ccd,9,2026-03-01
0,61,1,1,2.67,3,163.7,78,64.7,5.66,9.9,0315f883-9e63-45c4-b2b1-42165abbd876,26,2026-06-27
0,103,1,0,0.0,0,263.4,118,60.0,8.96,10.3,9c30f1e4-8059-438e-bf37-0a237f7b0e11,4,2026-01-28
1,172,1,0,0.0,3,287.1,108,64.0,8.92,14.4,ddb28ab7-f8d6-4ef9-8a62-f777365e54e6,15,2026-04-11
0,51,1,0,0.0,1,232.4,109,56.0,9.37,9.1,7015fb40-cd51-4abb-afea-3b38365ccb4c,6,2026-02-10
0,89,0,0,0.0,0,206.9,134,50.0,8.39,10.9,dc6a95a8-ba32-45a3-a58c-bd09d18c0293,23,2026-06-04
1,177,0,0,0.0,1,248.7,118,57.0,8.62,11.3,014985de-f561-48fa-8a99-8c25dd2e41b2,21,2026-05-25
0,134,1,0,0.0,0,202.7,105,54.0,11.25,12.1,7bdd5ac3-60d4-46e8-a40c-0f73105b76dc,23,2026-06-10
0,91,1,0,0.0,2,123.8,107,49.0,15.95,7.3,d144bc1b-8dea-40f9-8225-3f7168aaac4e,23,2026-06-06
0,137,1,0,0.45,4,230.2,113,62.5,11.02,10.7,00f9f11c-0a23-44fc-8a85-e94dcf95b1d1,21,2026-05-21
0,58,1,1,1.46,1,211.9,40,74.6,13.72,5.4,dcef9588-dc3c-429c-aa67-e84e8a7916cf,7,2026-02-15
0,113,1,1,3.59,1,44.9,63,55.9,6.71,13.3,27c59996-5dbf-4c38-8fe5-f1c2a6f9aaf6,5,2026-02-04
0,49,1,0,0.0,0,213.8,79,59.0,13.26,15.6,bbaecc9f-8d68-4bd9-88c8-4ca7f9330de9,20,2026-05-14
0,53,1,0,0.22,3,205.1,86,51.2,8.03,10.7,3d523d4d-e783-4679-9870-9d57547fa4fd,12,2026-03-23
0,88,1,1,3.46,2,80.3,140,61.6,7.67,12.8,8f99d394-1414-441f-9393-0b6b444c1acb,17,2026-04-25
0,179,1,0,0.32,1,234.5,134,57.2,8.21,6.1,8a32d8a6-847d-4b83-ab07-9b78bd5bdf9d,7,2026-02-16
0,124,1,0,0.0,3,157.5,70,38.0,6.54,9.6,0b01a475-1570-4fd1-817a-fef9d44a9196,22,2026-06-02
0,96,1,1,2.3,1,150.0,91,63.0,7.97,8.5,964ca1be-3a1f-4f4b-9a23-359ca63a9863,2,2026-01-10
0,68,1,0,0.0,1,237.1,105,60.0,11.18,13.2,9353941c-85f8-474e-98c7-c3ad87731bc0,8,2026-02-25
1,64,1,0,0.0,5,148.1,73,40.0,8.25,12.3,dc20b398-c39d-49e7-82dd-2fbc1af87af7,5,2026-01-30
0,122,1,0,0.0,2,234.1,101,57.0,10.01,13.1,95e29765-717c-49a8-ae70-03688dea8d80,16,2026-04-19
0,94,0,0,0.0,1,170.1,113,53.0,13.59,8.7,a5ec90fb-f794-499c-a979-602e556bcdee,1,2026-01-05
1,146,1,0,0.0,4,138.4,104,38.0,7.95,3.9,6eb992dc-004e-4317-b878-d8839a10621e,17,2026-04-29
0,202,1,0,0.0,3,115.4,137,35.0,8.94,6.0,d8867aeb-3dcf-41d3-9beb-db5e32a5bff0,5,2026-02-02
0,79,1,0,0.0,1,205.7,123,54.0,10.73,6.7,fccb9400-89f8-4a03-b265-e62950d8e3b1,17,2026-04-28
0,136,0,1,2.84,3,203.9,106,79.4,9.38,10.5,af957f29-1db4-45a4-873d-6d4589e79282,10,2026-03-06
0,66,1,1,1.46,2,254.9,108,78.6,12.16,5.4,9fbff47f-5fda-4bb8-af18-e4e56ceb6bc6,21,2026-05-26
0,103,1,0,0.0,1,246.5,47,59.0,9.78,11.7,317138f0-d0c3-4a82-9f9c-a6ed8a7e6784,26,2026-06-26
0,94,1,0,0.0,1,181.5,98,48.0,10.0,6.6,dc18eb47-cad2-4b54-a8fe-d4493f1b2b11,2,2026-01-11
0,177,1,0,0.27,2,84.9,77,39.7,12.88,7.5,f36f9dbb-9b66-4bec-8731-6e9f98f1ef1e,13,2026-03-26
0,102,1,0,0.0,3,242.2,88,61.0,11.66,6.2,276ad166-99ff-43a7-b01e-18d08ecfb3d1,4,2026-01-26
0,72,1,1,1.57,1,92.8,98,54.7,13.56,5.8,4b1b156b-233c-4650-a390-64e17b260bc2,9,2026-03-04
0,96,1,1,2.84,1,183.4,126,76.4,9.78,10.5,a275dc00-6258-4222-91e6-117b7b180f2a,13,2026-03-27
0,186,1,0,0.0,1,137.8,97,40.0,9.39,8.7,a4942a20-c1c1-438a-af78-670acef90eda,9,2026-02-28
0,90,1,0,0.0,3,113.2,108,36.0,9.47,14.1,2962ef7b-1ffe-4884-bf22-570b8c65830b,4,2026-01-27
1,80,1,0,0.0,2,268.7,120,72.0,15.05,5.8,c91e3efe-72e3-4034-80ce-ff21ebc3cc6d,26,2026-06-26
0,131,1,0,0.28,3,240.9,108,58.8,8.37,14.7,0604e011-e24e-4535-b852-ab59741faf92,23,2026-06-10
0,117,1,1,1.84,1,198.1,86,67.4,8.85,6.8,6843ae09-e2c2-4f3f-b57a-c797d2a66310,14,2026-04-08
1,49,0,0,0.26,2,237.8,92,61.6,10.45,15.6,f51f0acd-2343-4838-8a94-5097a6097d88,15,2026-04-15
1,82,1,0,0.31,6,167.1,77,43.1,6.59,9.4,c7d55977-b7ed-4a9f-b08a-63c991c4a041,15,2026-04-09
0,87,1,0,0.36,2,115.4,90,45.6,13.13,13.1,c0578ea3-51ba-441a-849a-61356aa0a59e,19,2026-05-09
1,46,1,0,0.0,2,250.3,100,65.0,13.03,13.3,e21e796a-496a-4e8e-b991-afe43067a6e2,22,2026-05-29
0,102,1,0,0.0,2,102.6,89,39.0,12.3,9.1,1d9bb40d-d08a-4576-beea-ae601c1b3211,8,2026-02-24
0,161,1,1,1.97,1,218.5,76,66.7,5.64,7.3,77e7b655-0564-40d5-b9c1-e5602181ba55,1,2026-01-06
0,73,1,0,0.0,1,122.0,92,33.0,6.92,5.8,fd364368-c48f-4aba-a973-06ba5a675f64,14,2026-04-05
0,84,1,0,0.26,2,190.2,102,52.6,9.89,9.8,3fa8c56e-8be6-45b5-b932-2a51f0ec89ac,19,2026-05-13
1,103,1,0,0.0,8,150.6,125,40.0,8.46,10.4,984e84c8-2cbc-413f-a428-829840dee351,15,2026-04-12
0,224,1,0,0.21,3,111.4,133,36.1,8.75,5.5,162edfaa-8d83-479f-bfb0-534b05125d8b,1,2026-01-03
0,61,0,0,0.0,2,78.2,103,30.0,9.8,10.1,c961ae23-ffc4-420a-880e-c4f5a00a39e7,26,2026-06-30
0,157,1,0,0.0,2,224.5,111,56.0,10.04,11.5,c0ba60a3-58cb-4a68-ae08-e3142fd599bb,4,2026-01-23
0,98,1,1,2.97,2,110.3,71,64.7,9.12,11.0,c17137bd-9513-468d-a089-c8e4adbbdbd5,8,2026-02-22
0,108,1,0,0.0,1,138.6,122,39.0,8.62,9.8,3bbd0cbe-8f7a-42eb-8030-fac9f7a7e172,24,2026-06-14
0,170,0,0,0.0,3,259.9,68,66.0,12.25,8.4,9867afd1-7741-46ea-a9b9-a62626f013c4,12,2026-03-24
0,161,1,0,0.0,0,105.4,70,37.0,10.74,7.8,e96b00ce-9ed5-433d-88c5-74296347ffbe,21,2026-05-25
0,67,1,0,0.34,6,260.4,107,65.4,10.41,10.0,ecdebb98-0a88-47a2-84b0-8b9f7448005d,13,2026-03-26
0,121,1,0,0.0,2,134.1,112,40.0,9.76,10.5,9fe0946e-f115-4150-957c-1cf6aa73d7a8,12,2026-03-19
0,100,1,1,2.0,0,177.1,88,65.0,8.19,7.4,4add6341-aac5-4232-a195-97e6827caf3c,16,2026-04-20
0,99,1,0,0.0,4,198.2,87,52.0,10.37,8.7,757e1924-c56c-4a49-941d-123b487f9a3a,1,2026-01-01
0,13,1,0,0.0,4,193.2,89,50.0,9.72,9.7,7aca7c27-509c-444f-a567-45c482726d67,8,2026-02-20
0,87,1,1,1.92,2,240.8,102,67.2,3.8,7.1,7d7ac596-bd21-4bd5-ab6f-8d7645f1774c,25,2026-06-22
0,137,1,0,0.0,1,109.8,120,39.0,11.53,11.9,9c9b03f3-4c44-45ea-ac9d-c61486a8bd63,1,2026-01-04
0,85,1,0,0.0,1,176.4,122,50.0,11.25,11.5,ad4cbdc2-fad0-4fdf-9303-0c5c878d3ac3,17,2026-04-23
0,51,1,0,0.0,0,214.8,94,50.0,7.49,10.2,b2558545-6e1a-4f82-bef2-1c020e9572d4,5,2026-02-01
0,131,1,1,1.81,1,174.0,118,66.1,10.27,6.7,e8e1fb17-0d30-4d97-bf06-c71546b49a4f,5,2026-02-03
0,103,1,0,0.0,0,160.2,104,40.0,6.95,9.7,a977657a-e2f4-43f6-b9d2-bd4d6457e3d5,14,2026-04-02
0,122,1,0,0.0,0,144.2,87,43.0,10.61,9.5,1b0a830a-3265-4142-86b7-56ecef341549,14,2026-04-05
0,132,1,1,2.46,1,154.6,128,72.6,12.28,9.1,593b7a95-aec3-4092-a65d-4b9a2f6ba30c,11,2026-03-13
0,93,1,1,3.05,7,152.3,90,79.5,13.38,11.3,baa49261-bdd5-4760-b9f3-7c732e5643cf,6,2026-02-08
0,106,1,1,3.32,3,197.4,125,78.2,6.17,12.3,02747155-4efa-42c9-b056-2e12f680424d,22,2026-06-03
0,104,1,0,0.0,1,225.9,123,53.0,8.14,10.1,b029abb6-10cc-4019-8142-3bfe3c27fd11,24,2026-06-11
0,134,1,1,3.0,2,208.8,130,77.0,6.65,11.1,6b17eac3-3f36-48f7-a72a-b28410ad0d72,26,2026-07-01
0,36,1,0,0.0,3,235.1,97,57.0,9.84,7.0,dc927052-3f31-4a30-8452-88b162f0ec60,17,2026-04-28
0,162,1,0,0.0,1,184.5,118,51.0,11.2,11.6,80a70fdd-a934-4b76-9847-a57d394a4573,1,2026-01-03
0,65,1,0,0.0,2,153.9,117,45.0,11.01,8.5,d3d7fbcf-fc90-4852-a15f-24c48a9e6654,18,2026-05-03
0,105,1,0,0.0,1,227.4,121,62.0,13.43,13.0,4a3214fd-6b0e-427b-b2ee-4ac79a20b408,8,2026-02-19
0,137,1,0,0.0,1,147.2,119,42.0,9.64,10.2,1b2ebab6-27fd-493e-b78b-8cf7f329c3b1,2,2026-01-12
0,145,1,0,0.32,0,39.5,78,33.2,13.22,10.0,7d486544-84c3-4a64-9f5d-211f9ffb9801,8,2026-02-23
0,120,1,0,0.0,1,252.1,110,63.0,11.31,13.8,112db82a-4339-4426-8015-2118ac3844e8,19,2026-05-13
0,173,1,0,0.0,0,172.5,78,42.0,7.13,10.9,96163d82-494a-45bf-a484-ec285eff0c23,9,2026-02-26
0,61,1,0,0.0,1,197.3,67,57.0,13.23,9.0,3a8cf593-0677-46dd-a5f9-ff4e56d2f497,21,2026-05-25
0,33,1,1,4.05,0,186.8,124,94.5,13.05,15.0,9fc841df-7364-4d23-8f9e-0e2cbbdea7ed,16,2026-04-22
0,146,1,0,0.0,1,109.0,69,42.0,13.29,12.6,e74b3ea3-c1ef-4ed8-9a80-089c2d188743,7,2026-02-16
0,107,1,1,3.4,3,198.9,87,86.0,10.35,12.6,4ae26e1e-30d1-46c9-ad69-22a057c74197,22,2026-05-31
0,142,0,0,0.0,1,140.8,140,44.0,11.43,10.9,6c51b1bc-81c3-4fa4-a59c-2c585b582d2f,13,2026-03-26
0,122,1,0,0.0,2,180.0,88,43.0,7.25,11.5,fe278ed5-cf1b-41de-b496-2f618047de4d,21,2026-05-22
0,70,1,0,0.0,0,175.4,130,44.0,7.98,11.6,a5f8472b-11cc-4824-94cc-3d18096c3503,10,2026-03-07
0,87,1,0,0.0,0,171.6,119,47.0,10.25,13.8,a5471774-53bb-42b8-b13d-a28f4c954e92,11,2026-03-16
0,69,1,0,0.0,2,167.5,76,50.0,12.11,11.4,702f8c07-4b04-4af1-a01f-4180c017c70b,26,2026-06-28
0,121,1,0,0.0,1,150.7,105,43.0,9.87,9.2,f6760ce4-3a8a-4b26-8401-52559e790dc4,15,2026-04-13
0,52,1,1,1.43,2,195.7,119,57.3,5.31,5.3,266083b0-28dc-413a-b95d-6bd3b137fb9b,24,2026-06-15
0,127,0,0,0.32,2,247.5,99,55.2,5.43,10.6,b255272d-0205-4b2a-8148-2271ab5721dc,6,2026-02-07
0,126,1,0,0.0,3,256.5,112,61.0,9.98,7.0,feadf578-9142-4d1e-8f14-6879c273cf3a,8,2026-02-19
0,88,1,0,0.0,3,215.6,115,56.0,10.81,11.8,ee997889-7723-40df-82f3-908f75584231,14,2026-04-08
0,169,1,0,0.0,1,235.7,79,52.0,6.85,13.3,421c17e2-3698-414d-9973-242f1b9c9a35,12,2026-03-23
0,32,1,1,4.4,1,266.7,109,110.0,11.62,16.3,d12decfb-01db-4189-9abb-126366acfb04,5,2026-01-30
0,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1,fe12765d-7651-4395-b717-27fdabe98619,12,2026-03-20
0,95,1,1,3.05,3,283.1,112,103.5,14.31,11.3,538c6d82-4a2e-4c8c-8dc9-ffdee8848943,13,2026-04-01
0,59,1,1,2.3,2,120.9,97,62.0,10.65,8.5,d3035782-776c-4736-836d-643176d71c5b,26,2026-06-28
0,141,1,1,2.84,3,187.5,99,81.4,12.07,10.5,8b4f4266-c5a2-41ab-bafe-6e7c116fea33,8,2026-02-21
0,99,1,0,0.0,3,200.0,66,44.0,5.4,11.4,622ed52d-15e7-43ac-a562-286941a2f037,24,2026-06-15
0,106,1,1,2.86,2,223.5,104,86.6,11.76,10.6,287e4364-03b8-4755-ab88-bfe462338100,12,2026-03-20
0,97,1,0,0.0,1,112.7,119,38.0,10.89,6.5,83c00ae8-6c17-4de9-8757-764de7d64cfd,5,2026-01-30
0,84,1,0,0.16,2,130.2,105,47.6,13.9,14.0,fb1c628a-abb0-40cc-9040-a179bea56bdb,16,2026-04-16
1,105,1,0,0.0,0,281.3,124,74.0,15.08,8.7,1b1da93f-fa37-46d8-b58d-72b8e66662e9,8,2026-02-20
0,127,1,0,0.0,1,239.8,107,52.0,6.45,11.3,7db2392b-fd42-4fc9-9f2e-16bad5655835,12,2026-03-22
0,88,1,0,0.0,2,172.8,81,46.0,9.67,12.8,f68b482e-55b3-4332-8293-3e38ff4c822e,19,2026-05-13
0,78,1,0,0.21,2,162.3,116,46.1,9.62,10.1,f5acb7d9-92c0-4683-b9bf-5e1352103b21,5,2026-01-29
0,112,1,0,0.0,1,115.8,108,41.0,12.17,13.1,4cfe0708-16c1-4bc4-8976-866d74e8bab9,19,2026-05-12
0,185,1,1,2.03,1,189.8,126,67.3,8.17,7.5,8e523681-a5d5-4283-9327-e64ac1990f4a,20,2026-05-18
0,67,1,0,0.0,1,210.7,116,55.0,10.96,7.2,a8901058-005f-4a6e-8d12-a29b1cc589c5,21,2026-05-25
0,71,1,1,3.54,1,115.4,90,74.4,10.87,13.1,c0a5e5ff-3d57-43ac-a60a-0b528ba72ea4,11,2026-03-15
0,97,1,1,3.27,0,176.1,109,76.7,7.97,12.1,85a96605-4f22-464f-b2fd-0e692cd00c3a,3,2026-01-17
1,107,0,0,0.0,3,133.3,106,39.0,9.15,12.9,6bc668ed-2656-4119-9278-a978bffa6423,12,2026-03-25
0,109,1,0,0.0,2,222.5,74,53.0,8.49,9.0,87ecc884-3d80-4a57-96e8-6e3d4c81d67e,10,2026-03-10
0,125,1,0,0.0,0,224.9,102,51.0,7.19,8.0,43cb0bad-6eb6-4d9b-886c-9d36dfcebd48,5,2026-02-03
1,104,1,0,0.0,0,234.2,128,65.0,14.66,9.8,61883d63-c135-4a6e-9045-781a24ab1770,1,2026-01-06
1,21,1,0,0.0,5,92.6,95,30.0,8.1,11.3,74fadc31-9349-4868-824d-5c2b1bc66572,8,2026-02-22
0,68,1,0,0.28,1,178.7,61,54.8,12.62,8.4,dffe490b-e6f6-40f9-94ba-95cd5e421d91,18,2026-05-06
0,142,1,1,1.16,0,163.3,104,51.6,6.8,4.3,007559d8-bb92-465e-8e81-528fd34cb768,7,2026-02-12
1,121,1,1,1.57,3,198.4,129,56.7,3.77,5.8,440b9deb-5372-43d8-a630-98a4eb5ad912,17,2026-04-25
0,161,0,0,0.0,1,189.6,78,55.0,13.37,1.3,a326b8e1-921d-4464-aac9-f8ae716a8b4b,16,2026-04-21
0,89,1,0,0.25,3,115.4,99,40.5,10.5,15.9,ccd0ca5c-1268-4a06-89cb-0b5d1fe40e27,22,2026-05-31
1,121,0,0,0.0,3,167.7,94,37.0,4.69,13.4,b15777c0-fe07-464f-957d-f7c0c54d92b6,12,2026-03-21
0,51,1,0,0.0,1,183.1,99,45.0,8.01,7.0,1a40ddd1-23ff-49b7-b2e9-d96a8691c495,14,2026-04-05
0,51,1,0,0.0,0,169.3,111,41.0,6.98,12.0,f9c3d960-d6c6-4e40-9ee8-689178517c9d,17,2026-04-28
0,86,1,1,2.65,0,225.5,107,86.5,12.32,9.8,9846e669-1d3b-4271-af29-24e815e83d18,21,2026-05-24
0,139,1,0,0.0,1,165.0,132,50.0,12.49,12.6,25e6591e-7a67-4133-8447-ccf71952e083,2,2026-01-08
0,90,1,0,0.0,3,179.1,71,47.0,9.53,10.6,8ebdd59f-3c2d-4188-a0cf-5a9cfe1b1915,19,2026-05-12
0,111,1,0,0.0,2,246.5,108,61.0,10.82,12.7,6df0e2dc-f019-4811-9c91-c3c0d75f2a68,15,2026-04-14
0,50,1,0,0.0,1,131.7,108,41.0,10.83,11.0,8ee5254a-59e5-4723-9fa7-7abcffa43e02,19,2026-05-12
0,37,1,0,0.0,2,233.7,114,58.0,10.4,12.0,3aafc4de-5f59-49ea-8349-731f4d0bb158,4,2026-01-25
