Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id
0,78,1,0,0.35,0,87.0,102,35.5,9.68,11.0,c586053d-5e90-4653-b863-9278ee52b938
0,194,1,0,0.0,1,48.4,101,33.0,14.06,18.2,1acc514d-e5cf-461d-a5ca-1359ab3e4d6a
0,62,1,0,0.0,2,172.8,101,47.0,10.24,9.1,4abb6bee-2b4a-4d19-ad42-85da55237dce
1,135,1,0,0.0,5,263.8,66,67.0,12.57,8.4,86fe9966-4609-4ce3-8bf4-5e23158395d1
1,54,0,0,0.38,2,190.5,108,58.8,12.99,9.7,dd9f6b92-0043-4315-8ebc-6b7488347e49
1,137,0,0,0.0,0,237.3,103,56.0,8.84,14.2,4f48efd4-2183-45ef-85a9-2c6b985ab0bb
0,58,0,1,2.4,1,142.8,96,72.0,13.62,8.9,b80b7398-55ca-4cba-8fc0-50733d8b4ba6
0,43,1,0,0.0,1,84.2,134,22.0,4.04,10.8,ba8f5e10-fab8-4a47-9824-03be5139afe0
0,102,1,0,0.33,0,144.4,87,51.3,13.33,7.1,195beba9-e7cc-402f-b8a9-09ae0b3452d6
1,160,1,0,0.0,1,234.9,136,63.0,13.54,13.9,4fc84895-58a3-4e85-a247-1b17a200d4c5
0,112,1,0,0.0,2,167.6,100,42.0,7.73,17.3,670224f6-a5a4-448a-9a53-da80cb516080
0,99,1,0,0.0,3,217.2,112,58.0,12.34,15.8,cf578135-773e-4d18-bce4-e518671bb4b7
0,106,1,0,0.0,3,213.9,95,50.0,7.6,12.2,cf71d3ac-f670-450f-9547-72422fbb67c2
0,139,1,0,0.29,1,138.1,103,40.9,8.23,8.3,60940d31-467e-4cf2-9e34-2b603fe66b2d
1,149,1,0,0.0,4,119.2,88,35.0,8.42,12.2,fd0485f6-04da-445d-9096-7df0e6e21ac4
1,105,1,1,2.24,4,109.6,108,62.4,12.47,8.3,a673366e-83ee-4588-9119-c0bff0b3fb63
0,50,1,1,2.3,3,252.9,112,82.0,8.9,8.5,ca727efa-bdd6-4801-bb3b-cc871891de60
0,129,1,1,4.43,1,192.8,103,92.3,8.85,16.4,7225c4c5-bc50-4a6f-ba84-d13752f4145f
1,109,1,1,2.43,6,111.2,90,66.3,13.18,9.0,bfca084d-2046-47d4-9edb-3672906f6c3f
0,104,0,0,0.0,0,148.2,108,39.0,8.09,11.0,9ef61f1f-93d2-456c-8cae-4302c7731fa9
0,73,1,0,0.22,2,94.9,121,40.2,12.66,14.2,10aee8fb-f8a2-4e8f-849f-ab9f55c81700
1,167,1,0,0.0,4,169.2,124,44.0,8.67,12.4,9a50c33f-7a5b-4025-8ec8-0b60d90254e9
1,81,1,0,0.0,1,261.4,141,63.0,10.79,8.0,d23f37dc-8cfe-4863-81e7-2c04a73c34fa
0,123,1,0,0.0,2,140.0,106,37.0,7.69,12.5,a5af6e02-b8d6-4fad-8812-1a12293ded59
0,101,1,0,0.0,0,206.6,105,55.0,11.25,14.6,6f35b4b0-3320-4da7-847a-153cdb390822
0,125,1,0,0.0,1,126.7,108,40.0,10.3,13.3,588fd113-218b-4f39-91fd-0d744e233ae4
0,137,1,1,3.08,2,189.6,42,78.8,8.95,11.4,b7abb17a-300d-476b-8a8d-ca799bb96eaa
0,103,1,1,2.86,1,153.5,78,75.6,12.1,10.6,10644144-aac7-4c7e-a5cf-eec250d40172
0,67,1,0,0.31,2,129.0,78,41.1,9.4,11.2,4883dfd5-74eb-4a15-83a9-6ee184cf240b
0,34,1,0,0.0,2,124.8,82,46.0,14.11,10.0,bdac8326-8108-42b9-b614-55233dcd2699
0,169,1,0,0.0,2,142.5,82,44.0,11.57,10.0,62ffbb46-f46a-4f66-ac18-ee065493660a
0,96,1,0,0.0,1,173.9,111,54.0,14.37,9.1,16fa7576-adbb-4142-9f5c-13769baee7d5
0,38,1,0,0.0,2,117.3,114,38.0,10.44,14.4,0eb4fced-ff4b-4c8c-950c-d938e2e5ff2b
0,138,1,1,2.62,3,155.2,139,76.2,13.42,9.7,f2f6dac4-1b11-4c33-a0e4-ad46f1fe3d78
1,115,0,0,0.0,1,249.9,95,64.0,12.13,15.3,b484dbf9-ac07-49d0-9762-66c2b991f2cd
0,67,1,1,3.48,2,186.2,117,91.8,14.34,12.9,c413a61b-4f7b-4562-9475-059e0db1d6f7
1,125,1,0,0.32,2,113.0,108,37.2,8.46,9.2,716c1050-2a7e-487a-972b-a07fc2d575ab
0,81,1,1,1.81,4,168.3,124,70.1,13.55,6.7,d7655ad8-e6a9-4d3b-8c10-13786164eade
0,87,1,0,0.0,4,256.2,105,58.0,8.04,7.4,97570482-737b-40ba-98ee-b3f4f30f6a37
0,166,1,0,0.0,3,199.6,93,53.0,10.72,7.2,e2084122-29ef-46f9-a71b-436e5648077b
0,131,1,0,0.0,1,175.1,73,45.0,8.6,7.3,fbbd91b6-8da2-4223-ad86-55d62d4f0062
0,89,1,0,0.0,2,141.1,92,46.0,12.46,10.8,1810ec81-4522-4e35-a787-bfb7bd7b1cd3
0,57,1,0,0.31,3,189.3,157,51.1,8.75,11.2,4fd22b64-de96-441b-aa76-6da21f882625
0,210,1,1,2.73,3,313.8,87,93.3,7.39,10.1,4f51c05c-5af3-47aa-a4b8-bf731a294ee5
0,41,1,1,3.0,1,191.7,109,79.0,9.65,11.1,db6522a1-084f-461a-9e49-6357b97bcff4
0,160,1,0,0.0,1,166.4,117,56.0,15.85,10.0,6f96db1d-7bde-4124-8574-090e0c3d1763
1,63,1,0,0.0,0,261.8,69,66.0,12.25,14.7,707bae33-eddf-44e0-aa89-c07dee737e73
0,73,1,1,2.75,2,131.2,98,59.5,5.33,10.2,4228fc47-fe9b-43c7-b995-d57c0a016189
0,77,1,0,0.0,1,67.7,68,29.0,9.79,12.0,704ad571-0779-463a-9f77-9837a6c8de05
0,117,1,1,3.19,0,216.0,140,87.9,11.21,11.8,50ea0032-f30f-4835-b068-d333b2e64a49
0,91,1,0,0.3,0,159.0,109,52.0,12.76,10.1,d769be7f-a49e-4efd-9584-be7d96ac3f45
0,137,1,0,0.0,3,110.5,79,38.0,11.16,10.5,7f44440c-68ee-40ce-a4ac-e86eee9ee388
1,54,1,0,0.0,1,286.6,73,68.0,11.16,11.5,11ab5710-e5a9-4a21-bb53-dc8bc67b5706
0,148,1,0,0.15,1,203.0,92,49.5,7.55,14.6,707d11ce-792f-4c1c-a16e-25673705d8d6
0,147,1,0,0.25,2,168.6,92,47.5,9.39,14.4,9232cc1c-9f58-4e8e-aebc-d0bf4d44cd4b
0,80,1,0,0.0,2,220.0,114,56.0,10.39,12.1,f0487ac2-bd72-48ef-9530-ac39cb13b171
0,155,0,0,0.0,2,250.8,146,56.0,7.63,10.0,6116f582-997c-45a3-b8fb-518b77d177f6
0,97,1,1,2.3,0,168.4,129,71.0,11.3,8.5,86cb1dfb-8bf5-4bd4-9435-15e632427634
1,114,1,0,0.0,5,147.1,119,39.0,8.05,9.0,49f1a8d5-aea2-4bfc-9b33-98e26a806c1d
0,140,1,0,0.26,1,162.6,98,48.6,10.31,8.2,0cde1a2b-b202-4a1e-89ea-fabe014ba4ef
0,127,1,0,0.0,0,107.9,128,35.0,9.35,0.0,e7a45cf9-601b-49e1-8561-887a3a9d611e
1,86,1,0,0.3,7,128.3,121,42.0,9.86,12.2,01f55b1c-010d-48dc-823c-88796e9adc9c
0,143,1,0,0.2,1,155.5,101,47.0,10.67,7.6,5135906e-69e8-4ffa-abba-f205994b923d
0,113,1,0,0.0,0,158.9,137,48.0,12.14,6.5,d6848b9e-a71e-41a5-a8fe-f23637b017d5
0,138,1,1,3.83,0,190.1,87,90.3,11.16,14.2,e0eb2118-b2e8-4c19-98e7-e6d0a521960f
0,151,1,0,0.0,3,235.9,104,47.0,4.03,5.8,79ae96f6-930f-49d8-b1f8-0957de7adf08
0,153,1,1,4.16,0,235.6,74,101.6,11.4,15.4,c8771242-4275-4c65-ad24-e1d2d1eeedf4
0,64,1,1,2.03,0,180.1,106,62.3,6.38,7.5,6c0fbc40-f14b-4467-8df9-593ec5b53683
1,41,1,0,0.0,3,232.1,74,68.0,16.36,10.9,893a90e8-c085-40b1-843d-4463f7a2b560
0,34,1,0,0.31,0,193.7,74,47.1,6.35,8.8,0df87170-c13c-4564-a6b6-04289010be66
1,111,1,0,0.0,4,132.6,125,42.0,11.06,12.7,46f7f866-a887-423b-81fe-b7d7ced0a416
0,102,1,0,0.0,1,103.1,70,41.0,13.75,11.2,c1c52688-4862-46e6-ac15-7f354303efab
0,15,0,0,0.0,2,141.4,80,35.0,6.2,8.1,d9fcfb97-33c1-4c58-a974-db10a8e984c1
1,100,0,0,0.0,2,159.9,94,43.0,9.0,11.6,3f98f46e-827a-42d0-9a78-551389f7dd54
0,159,1,0,0.0,1,169.8,114,46.0,9.89,11.6,98ab8f0c-2533-410c-b0db-9b5fc457eaff
0,104,1,1,3.0,1,189.1,112,78.0,8.91,11.1,a8d57be6-f3a4-4b54-a8a4-c219e3a5d432
1,28,1,0,0.0,6,121.7,48,32.0,6.29,8.3,a263687b-92ff-4715-8943-3a259312cf4d
0,112,1,0,0.0,2,185.4,114,48.0,9.57,10.0,5d391267-4584-41cd-9a76-394ea5fe6295
0,122,1,1,2.48,7,253.7,84,87.8,11.46,9.2,301a58e2-a2a8-4a6b-9f6f-097cf13b8d8a
0,86,0,0,0.0,1,266.1,120,61.0,9.1,10.3,15d93b50-d955-40aa-8c61-c72a38f90f35
0,149,1,0,0.37,1,207.3,115,56.7,9.92,8.6,e9482b95-c19a-4f9c-94fb-d51ab3a7ff01
0,93,1,1,2.97,0,116.9,120,69.7,11.62,11.0,13d73751-486d-40db-8440-67207818edf9
0,97,0,0,0.28,0,143.7,117,50.8,13.65,10.9,266f4abf-8a58-45b7-bd6f-479f529fcdb2
0,81,0,0,0.0,1,250.6,85,59.0,9.4,7.8,ecfb7e86-2dc4-4e0c-87c7-1ff739f580d2
0,107,1,0,0.0,3,146.9,94,35.0,5.72,11.4,3e6c183a-0d8b-4962-a9cc-ce481e067c61
0,132,1,0,0.32,1,163.2,80,45.2,8.38,6.2,2b08542a-f763-4f09-afda-9c73733910b0
0,197,1,0,0.24,3,154.8,111,43.4,8.58,10.6,70c40e5d-ce03-43b5-adf4-ddb98bd47f83
0,122,0,0,0.0,1,146.3,117,44.0,10.94,11.5,c5688455-7b7e-4c70-807b-1740d355dae4
0,179,1,0,0.0,0,116.1,101,37.0,10.09,11.6,4791c173-8adf-4449-aaf7-21b5f10f99e8
0,99,1,1,2.86,2,179.1,93,79.6,11.92,10.6,85f87124-1066-4b49-bd2f-4e585fa976bf
0,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1,4da2114f-6e2f-4e91-8ea6-852352f2202c
0,160,1,0,0.0,0,82.7,116,31.0,9.73,10.9,dae6a366-1d1a-4ce2-9cce-c6924e624a69
0,130,1,0,0.0,1,150.4,119,46.0,11.53,12.3,2e776e1e-f16d-4219-ba6c-5684baf54ae2
0,21,1,0,0.0,0,225.0,110,60.0,12.21,10.7,deeb3588-309c-4716-89ba-1644a9ce4172
0,82,1,0,0.21,0,135.4,102,46.1,11.86,17.5,7ab7174a-6494-4aad-ae55-6cbc352d1a47
0,130,1,0,0.26,2,132.4,81,42.6,10.02,6.0,659d4bcc-4737-4b86-ad1c-0ad1d9b43a7b
1,89,1,0,0.0,1,303.9,95,74.0,13.05,5.3,ef1aeb9c-7ad3-489c-a491-6b1ac977e89b
0,70,1,0,0.3,2,156.4,108,45.0,8.55,8.6,e253e56f-0102-49bf-bed0-40196d5d00ee
0,120,1,1,4.21,0,128.1,99,85.1,12.39,15.6,c0fabf01-329a-4ad2-b47f-f50dbea8997a
0,98,1,1,1.19,4,161.2,114,60.9,12.61,4.4,7fd60cba-cac8-4ff9-a9c1-19d5aaa4287a
0,92,1,1,2.4,1,242.2,96,79.0,7.99,8.9,0c0035ee-a23f-4162-bcae-4463d0bd2dd9
0,94,1,0,0.0,1,206.1,49,55.0,11.23,13.0,39c6ca87-54a0-4c1c-b5e2-d0c5fc1a4552
0,80,1,0,0.0,0,105.8,110,22.0,2.2,13.1,2ee2cdca-c98d-4684-af80-27b455c8af3e
0,127,1,0,0.26,3,96.0,117,34.6,8.85,9.7,2b068371-4b6f-40f3-9e5b-5346004e9753
1,119,1,0,0.0,0,294.2,100,70.0,11.63,9.0,ff9db109-0e7d-44f5-a256-4dcf329fbdff
0,128,1,0,0.0,0,179.4,94,54.0,13.52,7.9,ac00c8d5-224e-413a-9428-22a4b0b23954
0,143,1,1,3.13,1,186.6,69,82.3,11.1,11.6,5522b3e1-dbac-445c-85cf-594af0b81f80
0,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8,9dce4e4b-2d9a-4c0d-800c-89ec9e65645e
0,120,1,0,0.0,1,137.3,100,42.0,10.61,10.5,25b9c708-d9bb-4c2d-90eb-fd747bb23d75
0,112,1,0,0.0,0,208.7,150,54.0,10.64,8.5,26894b89-5e0c-4992-a6c9-83fe99cac2cb
0,98,1,0,0.0,2,162.8,65,44.0,9.25,6.0,5948a9d6-b072-4755-994f-2c35ac0604b9
1,97,0,0,0.0,4,145.0,103,50.0,14.72,11.0,b5875ee9-23b5-43b1-8f8a-863ef212a1b6
0,97,1,0,0.0,3,211.0,76,52.0,9.45,4.7,5f7bb51c-f097-4c78-9c62-cbef5b04711b
0,146,0,0,0.0,1,111.1,126,46.0,15.67,10.5,c49f521b-0ef3-46cc-b9ab-050f01916208
1,126,1,0,0.0,3,249.8,96,65.0,13.1,12.7,1b4dcf39-4716-48e0-a62d-c488302d9225
0,147,1,0,0.0,2,209.4,104,47.0,6.63,11.3,d7d9f9d0-58f7-4adf-ac9b-fe93be6717c1
0,79,1,0,0.0,0,177.9,83,45.0,8.37,15.2,5964c743-27c1-4023-a196-bd01e3cc039a
0,103,1,0,0.0,1,166.6,84,45.0,9.62,7.7,315de7c4-e019-489d-bede-b6c87a3448a8
0,1,1,1,2.19,1,208.0,115,73.9,9.25,8.1,f784d7ee-30a6-4efa-b42d-da24fb4bc137
0,68,0,1,3.05,1,142.0,140,75.5,12.08,11.3,a14af58b-ccd0-425a-be76-2225ad610d81
0,94,1,0,0.0,1,177.1,112,47.0,9.7,5.9,57a15969-922d-4750-bff1-decc4eae628e
0,158,1,0,0.33,1,175.9,105,49.3,9.42,11.0,8f5cdce5-a585-4520-aeb7-399ad3b9e673
1,124,1,0,0.0,1,312.0,112,69.0,9.0,12.8,f6f2f559-5d32-4bad-9cd4-deb7e1006716
1,147,0,0,0.0,0,225.2,111,54.0,9.25,9.9,085f96ae-19e7-412a-8b82-5a8bedf3e6c0
1,81,0,0,0.0,3,149.4,68,41.0,8.6,17.9,098c8bd2-160f-48a1-872b-afc14078e23a
1,93,0,0,0.0,0,312.0,109,65.0,6.47,10.5,8ca81dda-4708-449b-9641-7df7d3eb4134
0,113,1,0,0.0,4,215.5,129,56.0,10.94,6.6,8e97f78d-c2e9-4635-ae3d-4fa72c4c520a
0,95,1,1,3.21,0,40.9,126,51.1,6.67,11.9,86d0f1f9-d0a6-4ddc-8f88-e3a8c56f93aa
0,107,1,1,2.78,1,96.3,83,59.8,8.98,10.3,86d6f1d6-a2b2-407e-95b2-dcd66ebc5f7a
0,143,1,0,0.0,1,133.4,107,42.0,11.2,10.2,d401adff-31ab-45ba-876e-99deee247357
1,44,1,0,0.33,2,228.1,121,66.3,13.83,9.9,dcea4513-2c06-4114-8c13-423cd4f3d8e0
0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1,9885412e-dc87-48cb-bb41-9e1053b0c75a
0,45,1,0,0.0,1,207.6,71,49.0,7.64,12.4,f5bc2f75-6fc3-4705-9086-a91d54b24059
0,88,1,0,0.0,3,183.5,93,46.0,8.53,8.3,abe47079-d90b-4e54-8411-56733740aa70
0,87,1,0,0.0,2,153.3,106,46.0,11.23,8.9,f76a55af-e1b4-4087-a302-483afabc6e33
0,64,0,1,2.19,0,127.2,93,57.9,8.15,8.1,42827e76-ff23-4afa-9d2b-374597eebf21
0,100,1,1,3.4,3,125.2,123,75.0,11.55,12.6,4f775178-5566-4124-8b4e-81c838fe59fc
0,24,1,1,1.94,3,236.3,105,76.4,9.54,7.2,e196b3f0-1833-47e7-8427-ae449a68d7c4
0,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4,13a881f8-a29c-4057-a1f9-44b53ef72810
0,115,1,0,0.0,1,166.5,111,49.0,11.81,15.6,7267065e-2e08-43a0-8822-070f70c38583
0,115,1,1,3.83,2,145.0,72,80.3,9.73,14.2,bd19aa3f-2841-4ab3-a7ab-ac34d32e4aa3
0,38,1,0,0.0,3,194.4,94,49.0,9.34,10.8,5d954e4b-52b0-453d-b76f-a40c72140d90
0,111,1,0,0.0,3,255.9,97,61.0,10.21,12.3,7a5d6d0e-b2a9-4a93-b54b-a7d527571261
0,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6,9a3246cb-e535-49c2-8333-8bac66a225f4
0,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4,c01a76a7-7425-40b4-91f4-026e61b7b373
0,62,1,0,0.0,4,245.3,91,53.0,6.15,8.5,24eee5ca-4c22-4b42-808e-accd2f9ee8ce
0,56,1,0,0.37,0,146.1,57,45.7,9.81,9.2,68333c03-ac88-4b71-a96d-8faaa49c908b
0,123,1,1,3.56,1,305.2,80,101.6,7.83,13.2,47cf4a74-1eb3-4ce6-aeae-ed28693d3597
0,110,1,0,0.0,3,185.1,100,46.0,8.26,6.3,df3df742-4345-47fb-9353-7e2b296143eb
0,177,1,0,0.0,1,175.7,120,45.0,8.43,14.6,9e61da70-4fc5-4086-802a-389664211b01
0,122,1,1,1.86,2,230.1,108,82.6,14.38,6.9,4c642a49-e9e8-40d7-875a-1a242b7c562a
0,57,1,0,0.19,1,192.8,68,48.9,7.9,12.7,6b85c2dc-20fc-4921-a97c-ddd07cd6d022
1,93,0,0,0.0,1,216.9,61,55.0,10.37,17.5,9b6f279e-0915-487e-8844-4765a1772b4e
0,57,1,0,0.0,3,161.0,113,46.0,10.4,8.4,e87171a2-93f9-47e4-9768-442b4d5d8d0d
1,66,1,0,0.0,4,154.0,133,44.0,9.95,9.5,48e08d40-e645-465d-b609-bae5f7423b79
1,105,0,0,0.0,1,273.9,119,71.0,13.93,10.9,a28f2be6-67c9-4d64-8a28-6cde9530c974
0,72,1,0,0.0,1,138.9,111,42.0,10.58,10.8,9dca455f-71ec-493d-94c0-0fab58be3400
0,128,1,1,3.78,1,171.2,88,79.8,7.29,14.0,2cb71a19-06f6-4145-a9d2-156d2e196b54
0,85,1,0,0.0,2,96.7,97,33.0,9.69,9.7,a5498d52-a877-4cf4-af3c-6d6b29bb860a
0,31,1,1,1.59,0,100.1,54,53.9,12.32,5.9,3420b5ae-5b59-4325-bde7-9887eefce1c2
0,73,1,0,0.0,2,241.7,115,56.0,8.43,11.1,d36dd02c-8c23-47f5-a59b-e01df25a9204
0,36,1,0,0.25,1,253.4,77,61.5,9.12,8.4,3d5be753-de6b-4374-8669-42538f762cc2
0,100,1,0,0.0,1,185.0,122,47.0,9.13,5.1,4583e392-fec2-46a7-a350-2d4f1e458844
0,64,1,1,3.32,1,201.3,101,80.2,7.19,12.3,a741831d-624c-4bdd-a584-5596a3fe88de
0,37,1,0,0.0,0,206.0,89,51.0,9.3,8.4,fecfb4ea-1066-4f61-b7a9-01d7f525117a
1,212,1,0,0.23,2,226.0,127,67.3,15.23,12.6,084890cb-21c8-4310-9d49-f8f9bc21802f
0,101,1,0,0.0,0,257.3,84,60.0,9.24,13.5,9df1138c-c5ad-4e81-b6bb-9f100a0562a0
0,148,1,0,0.29,2,243.0,115,60.9,9.59,13.4,03725645-3383-4c6e-a66e-68eddf60a04a
0,68,1,1,1.3,3,82.5,97,52.0,14.5,4.8,b07bdd77-1a27-47be-b4a1-3a50a598cc37
0,149,1,0,0.0,7,166.6,61,47.0,10.94,8.2,58bac9ae-fc88-485e-a355-38cd3bd7a76f
0,92,0,0,0.0,1,173.1,140,50.0,12.02,9.0,add72eb6-5d14-475c-aae0-bfda0917e084
0,120,1,0,0.0,1,131.7,99,37.0,8.16,10.7,632db847-c38a-4c6f-9de3-fa9eb09e6873
0,30,1,1,1.78,0,217.4,74,73.8,10.69,6.6,7353f722-939b-40d5-b8e2-4978bfffaec4
0,95,1,0,0.0,1,237.3,83,54.0,7.7,11.2,1b41f0ed-bd08-4b50-8e4e-52b8745eee67
0,137,1,0,0.23,1,155.5,81,40.3,6.66,9.1,1b96358c-6bee-473a-99b2-ea2f5a2f48d1
0,80,1,0,0.0,1,118.1,90,33.0,7.22,8.2,b61e17a7-345b-4598-b969-727f14521b8c
1,90,0,1,3.59,0,169.0,104,80.9,9.44,13.3,0ba860b1-fd08-4491-96e1-08f5584b27be
0,83,1,0,0.0,3,231.3,100,58.0,10.52,12.4,7c53af54-9eca-4514-ae70-1ba60e6ab7f5
0,167,0,0,0.0,2,219.1,100,58.0,12.15,10.1,19158f39-f7fa-4988-be9b-fed41120bfef
0,47,1,0,0.0,3,155.3,116,43.0,9.41,12.3,7d3c89a7-5273-442e-8701-8e0abe1e2dd1
0,57,1,0,0.2,2,149.3,100,45.0,10.01,11.9,e4abc24b-370a-4569-8436-6570d92e1b45
0,119,1,0,0.0,0,124.3,68,39.0,10.36,14.8,be32be2e-33ef-4d0b-8880-5fe1b6621abc
0,104,1,0,0.24,1,118.5,92,38.4,8.89,12.1,41fb3866-76a4-4e41-9266-e294e9f193c1
0,99,1,0,0.0,0,155.3,93,49.0,13.29,12.4,ec10e8f7-af89-4ed5-b735-e7ded3fa10e0
0,161,1,0,0.0,2,107.5,121,41.0,12.82,12.6,56b86bae-f726-4686-915f-a4c4bfeb15c5
0,25,1,0,0.14,3,119.3,87,40.4,10.58,10.5,8785d30b-1cfe-409c-b9f7-9407e37476c1
0,63,1,0,0.27,3,211.8,84,58.7,11.55,10.7,88d497d2-17af-45e8-9693-265de85ff504
0,116,1,0,0.0,1,197.9,84,48.0,8.41,12.0,06d0d5ca-d8a3-4bab-b99f-1243d4575b6f
0,1,1,1,2.7,1,146.6,68,67.0,8.64,10.0,78c25b51-b205-43b9-8282-90c7e9de93f1
0,27,1,0,0.0,3,177.6,121,56.0,14.84,7.6,e5683823-e28b-408d-b82f-12ff8f484711
0,122,1,0,0.0,1,168.3,96,37.0,4.38,8.4,57aadcb3-ca52-4133-a19c-9752e4714ad0
0,63,1,0,0.0,3,132.9,122,29.0,3.35,9.9,00dc576e-f172-4e15-9c23-e10755008bef
0,125,1,0,0.0,2,126.7,113,35.0,7.78,14.4,cd14614a-db0b-49ff-89c3-2d4474633616
0,53,1,0,0.0,2,184.8,98,50.0,10.82,18.4,58564105-389a-4280-bfa7-1facb6594f6e
1,88,1,0,0.0,4,166.7,61,44.0,8.97,6.8,618902c0-0920-47e5-add3-68f3978fc88e
0,107,1,0,0.0,3,134.0,104,38.0,8.73,7.3,4751911e-f6db-4716-893e-1112eb21598a
0,161,1,0,0.0,1,178.1,109,43.0,7.33,8.5,638740fb-0c43-4977-96c2-0b048a026e4f
0,78,1,0,0.0,1,231.0,115,59.0,11.52,9.5,6d464fd1-320f-4f6e-8be1-12e97ed1bf65
0,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9,2503ef67-761c-4d39-ab2a-f32a93c9763f
0,78,1,0,0.0,0,147.1,80,42.0,9.99,13.7,644ea1cc-3627-48f5-8746-f572cba8d760
0,117,1,1,2.35,2,205.7,98,70.5,6.81,8.7,212d9bf0-4594-417d-9a2e-5e41ea0dbbb7
0,103,1,1,2.4,0,107.7,124,59.0,9.45,8.9,385e8c30-a596-4db6-90cf-66f8af5eaceb
0,145,1,0,0.0,2,187.9,110,49.0,9.85,4.8,72525f41-af18-47f6-8147-d5383fff25b6
1,151,0,0,0.29,0,218.0,57,49.9,5.72,12.4,ddd3b950-3912-4810-8498-144827687d84
0,130,1,0,0.0,1,207.1,70,53.0,10.01,12.4,26b51c1c-1038-4742-979e-e1f89b4eb735
0,52,1,1,1.11,2,170.9,71,58.1,10.07,4.1,17159c75-6a74-4020-8720-7143e337db38
0,55,0,0,0.0,1,221.0,115,52.0,8.27,9.7,3e97a25e-45e0-4fc5-bd8b-8f8ed38be4f1
0,111,1,1,3.78,1,205.5,114,91.8,10.97,14.0,ef5f13b5-d704-4245-8fc5-53f2eb319779
0,80,1,0,0.24,1,197.5,114,54.4,10.35,11.3,0be83e58-9a7b-4ba3-98ad-c519d10c862a
1,98,1,0,0.0,4,0.0,0,14.0,7.98,6.8,68fea284-5b1f-42b1-93ba-a6a247b6b938
0,69,1,0,0.0,0,185.3,91,51.0,10.96,5.5,40038750-59d6-4cd7-9b7e-3f64c56eaf0d
0,64,1,0,0.24,1,154.0,67,48.4,11.29,3.5,a281bb70-153b-4a03-96ce-ffee33233456
0,89,0,0,0.0,1,125.6,108,40.0,10.65,5.4,8282ba0d-32ec-4b00-9f0c-d49fd9b63431
0,144,1,1,2.7,1,283.9,98,92.0,9.6,10.0,e9c0e9e5-0bb1-4261-aa92-545d3dc4b7b9
0,41,1,0,0.31,1,182.1,89,52.1,10.58,6.8,75d5e3e6-4785-4a0f-aa1f-5540a2f63768
0,68,1,0,0.0,1,195.4,116,52.0,10.61,15.1,19a19aa4-c1cd-4939-8b3b-a5e5dcb0365b
0,59,1,0,0.51,4,182.5,104,54.1,10.24,11.3,1db76df3-dac2-4390-9d9b-71cde0b9586e
0,108,1,0,0.0,0,239.3,102,60.0,11.17,10.6,ecf5a7aa-0e45-4f2c-ab7c-1fc3f9d1544b
0,158,1,0,0.0,1,202.0,126,49.0,8.18,10.4,e8b6a936-fd46-46b0-afe7-6d19c94c4d80
0,163,1,0,0.0,1,191.3,89,49.0,9.7,12.8,33d82713-aec5-4159-9294-bfb17f2fb2d4
0,93,1,0,0.19,1,152.1,141,46.9,10.78,12.0,5f176d20-a44c-439a-9377-27a0e405278b
1,126,0,0,0.0,1,239.7,87,65.0,14.09,11.4,3d176755-2e9b-48d8-bfde-3ac26d2766d8
0,82,1,1,2.57,2,207.2,111,82.7,12.71,9.5,8c56eba5-6cbe-4c74-bf51-39db92b42b8f
0,123,1,1,2.11,1,124.7,105,64.1,12.52,7.8,47bf5c73-01a3-43c3-8cf1-41faa61c2298
0,138,1,1,4.05,1,183.9,83,92.5,12.04,15.0,a17b7c35-5f72-4583-ac0c-75920a9ebac6
1,113,1,0,0.0,3,245.3,108,64.0,13.0,10.7,900c7fea-d196-4cb8-be15-04b3b3d9b572
0,32,1,0,0.0,1,157.9,88,43.0,9.04,12.8,915d4884-4fd6-4f5b-99d0-08493cc82dcb
0,136,1,0,0.34,1,92.0,117,41.4,12.68,10.3,8d0e2600-9499-4519-84d9-5a0a76c1efde
0,156,1,0,0.0,0,174.5,65,47.0,9.87,10.6,3eeb6cf0-58e6-4ad3-8ea4-343b8ee1d857
1,130,1,0,0.0,1,263.7,113,61.0,9.33,18.3,cc622953-0ad4-482c-95eb-f1d55d000d91
0,94,1,0,0.0,0,136.2,114,38.0,8.26,9.6,d7580b27-f1ec-4705-bda3-69dce5dbbd11
0,36,1,1,3.92,0,146.3,128,78.2,8.13,14.5,77355545-5643-4a44-80ca-d7340237387d
0,97,1,1,1.81,1,202.3,97,59.1,3.46,6.7,1a6447f9-3655-4982-8cc1-f49759a0f452
0,129,1,0,0.0,3,207.0,91,49.0,7.75,13.4,4ae2af4c-546b-4ea3-a1fe-34b42a8520b9
1,150,1,0,0.0,4,136.6,112,42.0,10.47,12.2,d7781b5b-4a1f-44b4-b1da-b496e70754c0
